speech_id,keywords,speech_giver,year,topic_label
term20-year2-session069-3,"AGÂH OKTAY GÜNER, Ankara, Meclis, AGİT, Avrupa Konseyi, insan hakları, demokrasi, özgürlük, ifade özgürlüğü, hukukun üstünlüğü, uluslararası standartlar.",Agah Oktay Güner,2,
term20-year2-session108-1,"Cengiz Altinkaya, Aydın, Genel Kurul, konuşma, yalnızlık, katılım eksikliği, tartışma, temsil, demokrasi, ifade özgürlüğü.",Cengiz Altınkaya,2,
term20-year2-session108-2,"İhsan Çabuk, Ordu, Meclis, Anayasa, Demokrasi, Vatandaş, Özgürlük, Adalet, Gelecek, Sorumluluk",İhsah Çabuk,2,
term20-year2-session042-1,"kültür bakanı, İsmail Kahraman, İstanbul, alkışlar, sıralar, 10 dakika, süre, bakanlık, konuşma, TBMM",Kahraman,2,
term20-year2-session042-2,"verimlilik, gıda güvenliği, üretim, sürdürülebilirlik, kalite kontrol, teknoloji, inovasyon, çiftçi, destek, standartlar",Bekir Yurdagül,2,
term20-year2-session042-3,"hükümet, demokrasi, halk, temsil, özgürlük, adalet, gelecek, umut, diyalog, katılım",Sebetullah Seydağlu,2,
term20-year2-session042-4,"Mehmet Akif, Anma Töreni, Otomatik Mikrofon, Meclis (konuşmada geçmediği için hariç tutuldu), TBMM (konuşmada doğrudan adı geçmediği için hariç tutuldu), Parlamento (konuşmada geçmediği için",Memduh Büyükkılıç,2,
term20-year2-session023-1,"Abant İzzet Baysal Üniversitesi, tıp fakültesi, mühendislik fakültesi, kurulma, Bolu, milletvekili, Abbas İnceayan, ANAP, alkış, 5 dakika.",Abbas İnceayan,2,
term20-year2-session023-2,"Yüce Meclis, Duygu, Düşünceler, Hayata Geçirme, Sevgi, Saygı, ANAP, Alkışlar, Parlamento, Vatandaş",Hasan Denizkurdu,2,
term20-year2-session023-3,"Abbas İnceayan, Bolu, Meclis, Konuşma, ANAP, Alkışlar, 5 Dakika, Politika (konuşmanın içeriğine dayanarak çıkarılan anahtar kelimeler), TBMM (konuşmanın geçtiği",Mikail Korkmaz,2,
term20-year2-session023-4,"Üniversite, Tıp, Mühendislik, Bolu, Milletvekili, Abbas İnceayan, ANAP, Alışlar, Gündem, Kurulma",Sağlam,2,
term20-year2-session109-1,"Yalçın Gürtan, Samsun, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler",Yalçın Gürtan,2,
term20-year2-session109-2,"imam hatip liseleri, Refah Partisi, Demokratik Sol Parti, Millî Güvenlik Kurulu, seçim, ülke menfaati, şahsî menfaat, eğitim, taban, ihanet.",İ. Kaya Erdem,2,
term20-year2-session109-3,"seçim, kaçmak, meclis, tevhit karakaya, erzincan, selamlama, politika (konuşmada doğrudan kullanılmasa da bağlamdan çıkarılabilir), katılım, temsil, demokrasi",Ayhan Gürel,2,
term20-year2-session078-1,"Ulaştırma Bakanı, Ömer Barutçu, Meclis Soruşturması, Avrupa Birliği, Genel Görüşme, Türkiye Büyük Millet Meclisi (TBMM), Danışma Kurulu, Kanun Tasarısı, Yüksek Öğretim Kurumları, Kanun Hükm",Mustafa Karslıoğlu,2,
term20-year2-session078-2,"Aydın, Didim, Yenihisar, TBMM, kanun teklifi, özelleştirme, ticaret odaları, kanun değişikliği, geçici maddeler, birleşim",Adil Aşırım,2,
term20-year2-session078-3,"yol projesi, Bayındırlık ve İskân Bakanlığı, yazılı soru önergesi, meclis, bakan, altyapı, geliştirme, ulaşım, kamu yararı, soru, yanıt",Oya Araslı,2,
term20-year2-session107-1,"Halil Cin, İçel, TBMM, konuşma, ANAP, alkış, 5 dakika, politika (konuşmanın içeriğine dayanarak çıkarılan anahtar kelimeler), suç, adalet",Halit C,2,
term20-year2-session107-2,"Ali Oğuz, Halil Cin, tartışma, yalan, doğruluk, Meclis, ifade, tartışmalı konu, İstanbul, İçel.",Mustafa İlimen,2,
term20-year2-session107-3,"Mehmet Erbakan, Fın, Genel Sekreter, Ankara, Adana, Millî Görüş Teşkilatı, Millî Gençlik Vakfı, Politika, Vakıf, Teşkilat, Gençlik",Fikret Ünlü,2,
term20-year2-session076-1,"ahiyet, Kanun Teklifleri, Anayasa Komisyonu Raporu, Meclis (imtiyazlı kullanım), 2/558, 1/521, 2/412, 2/454",Ahmet Kabil,2,
term20-year2-session076-2,"Fuat Çay, Hatay, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sosyal Adalet, Kalkınma",Fuat Çay,2,
term20-year2-session076-3,"Yüksel Yalova, DHMİ, Antalya Havalimanı, Yeni Dışhatlar Terminali, Yolsuzluk, Usulsüzlük, Ömer Barutçu, Meclis Soruşturması, Türkiye Büyük Millet Meclisi, Hesapları İnce",Avni Doğan,2,
term20-year2-session131-1,"Nezir Büyükengiz, CHP, Konya, Meclis, Konuşma, Alkışlar, Süre, Politika (konuşmanın içeriğine dayanarak çıkarılan anahtar kelimeler), TBMM",Nezir Büyükçengiz,2,
term20-year2-session131-2,"anap, alkışlar, sıralar, saygılar, belirtiyor, konuşma, meclis, temsilci, vatandaş, gelecek",Bekir Yurdagül,2,
term20-year2-session131-3,"Nezir Büyükengiz, Konya, CHP, Meclis, Konuşma, Alkışlar, 5 Dakika, Politikacı, Vatandaş, Türkiye",İsmail Köse,2,
term20-year2-session072-1,"halil çalik, Kocaeli, Meclis, muhalefet, hükümet, ekonomi, sosyal politikalar, eğitim, sağlık, altyapı",Halil Çalık,2,
term20-year2-session072-2,"Çevre, Sürdürülebilirlik, Kırşehir, Tarım, Gıda Güvenliği, Kaynak Yönetimi, Yenilenebilir Enerji, İklim Değişikliği, Toplum Bilinci, Gelecek Nesiller",Cafer Güneş,2,
term20-year2-session072-3,"halil çalık, kocaeli, DSP, alkış, konuşma, meclis, politika, karar, gelecek, umut",Lutfullah Kayalar,2,
term20-year2-session055-1,"Yusuf Öztop, Antalya, Meclis, Anayasa Değişikliği, Referandum, Vatandaş, Demokrasi, Gelecek, Karar, Değişim",Yusuf Öztop,2,
term20-year2-session055-2,"Kocaeli, Bekir Yurdagül, milletvekili, konuşma, demokrasi, katılım, ifade özgürlüğü, soru, yanıt, vatandaş, gelecek",Bekir Yurdagül,2,
term20-year2-session055-3,"Yusuf Öztop, Antalya, Meclis, Anayasa Değişikliği, Referandum, Vatandaş, Demokrasi, Gelecek, Karar, Değişim",Yüksel Yalova,2,
term20-year2-session121-1,"Zeki Çakıroğlu, CHP, Muğla, Meclis, Konuşma, Alkışlar, Politika (konuşmanın içeriğine dayanarak çıkarılan anahtar kelimeler), TBMM, Parlamento.

(Not:",Zeki Çakıroğlu,2,
term20-year2-session121-2,"Zeki Çakıroğlu, CHP, Muğla, Meclis, Hükümet, Muhalefet, Demokrasi, Konuşma, Alkış, Politikacılar. 

(Not: ""TBMM"" ve ""Parlamento"" gibi",Yusuf Selahattin Beyribey,2,
term20-year2-session121-3,"Zeki Çakıroğlu, CHP, Muğla, Meclis, Önlemler, Konuşma, Alkışlar, Siyaset, Toplum, Gelecek",Aslan Polat,2,
term20-year2-session054-1,"M. Hadı Dilekçi, Kastamonu, Meclis, Kamuoyu, Demokrasi, Sorunlar, Çözüm, Vatandaş, İletişim, Güven",M. Hadi Dilekçi,2,
term20-year2-session054-2,"Dilekçi, Kastamonu, DSP, alkışlar, 5 dakika, konuşma, politika (konuşmanın içeriğine dayanarak çıkarılan), kadın (dilekçinin cinsiyeti), temsil (Meclis'te dile",Levent Mıstukoğlu,2,
term20-year2-session054-3,"Necmetin Cevheri, Şanlıurfa, Meclis, AKP, muhalefet, ekonomi, yatırım, altyapı, eğitim, sağlık, kalkınma. 

(Not: Konuşmanın içeriğine dayanarak, bu anahtar kelimeler",Nejat Arseven,2,
term20-year2-session062-1,"Aykac, Mehmet, Çorum, Meclis, İyileştirme, Geliştirme, Gündem, Söz, Alkış, Süre",Mehmet Aykac,2,
term20-year2-session062-2,"Aykac, Çorum, TBMM, konuşma, alkış, politika, muhalefet, hükümet, vatandaş, gelecek",Miraç Akdoğan,2,
term20-year2-session062-3,"alazgirt, seyahat, mikrofon, otomatik, cihaz, kapatıldı, konuşma, politika, toplum, vatandaş",Algan Hacaloğlu,2,
term20-year2-session117-1,"Fuat Çay, Abdüllatif Şener, Hatay, Meclis Soruşturması, Ankara, Mehmet Sağdıç, Evren, Şereflikoçhisar, Evren İlçesi, Askeri Şube",Recep Mızrak,2,
term20-year2-session117-2,"Gaziantep, KocaeliKörfez, Askerlik şubesi, Mustafa R. Taşar, İsmet Sezgin, TBMM, Cevap, Soru, İspanya, Cumhur",Mikail Korkmaz,2,
term20-year2-session117-3,"Siirt, Batman, Bingöl, Bitlis, Diyarbakır, Hakkâri, Şırnak, Tunceli, Van, Hatay, Maliye Bakanı Abdüllatif Şener, Ankara, Evren, Şereflikoçhisar, Ev",Hacı Filiz,2,
term20-year2-session117-4,"E. Yalim Erez, Muğla, Meclis, eleştiri, hükümet, reform, ekonomi, eğitim, sağlık, adalet",E. Yalımı Erez,2,
term20-year2-session006-1,"gensoru, Bakanlar Kurulu, Meclis Araştırma Komisyonu, Danışma Kurulu, Genel Kurul, iddiayı, devlet, küçük düşme, karar, araştırma",Necdet Tek,2,
term20-year2-session006-2,"Gensoru, Bakanlar Kurulu, Önergesi, Genel Kurul, Danışma Kurulu, Meclis Araştırma Komisyonu, Görüşme, Karar, Bilgi, Esas",Aslan Ali Hatipoğlu,2,
term20-year2-session006-3,"gensoru, Bakanlar Kurulu, tutarsızlıklar, devlet, küçük düşme, önergesi, Genel Kurul, Danışma Kurulu, Meclis Araştırma Komisyonu, politika",Mehmet Sülay,2,
term20-year2-session010-1,"Kars, TBMM, Çetin Bilgir, Milletvekili, Kars halkı, Ekonomik Gelişme, Sosyal Politikalar, Devlet Destekleri, Yatırımlar, Gelecek Planları, Umut",Çetin Bilgir,2,
term20-year2-session010-2,"Doğu Kapı, Ambargo, Türkiye, Halk, DSP, Alkışlar, Meclis (ima ediliyorsa), Özgürlük, Erişim, Kaldırma",Doğan Baran,2,
term20-year2-session010-3,"ambargo, kaldırılmalıdır, DSP, alkışlar, saygılar, sunuyorum, dinlediğiniz, için, hepinize, konuşma",Naim Geylani,2,
term20-year2-session050-1,"ERTUĞRUL YALÇINBAYIR, Bursa, Meclis, Anayasa, Demokrasi, Vatandaş, Özgürlük, Hak, Sorumluluk, Gelecek.",Ertuğrul Yalçınbayır,2,
term20-year2-session050-2,"ertuğrul yalçınbayir, Bursa, RP, alkış, Meclis, 5 dakika, konuşma, politika (konuşmanın içeriğine dayanarak çıkarılan), demokratik süreç, temsil",Ali Şah,2,
term20-year2-session050-3,"bağımsızlık, karar, uyulma, zorunluluk, saygı, alkış, Meclis, kararlar, kişi, olay",Ağah Oktay Güner,2,
term20-year2-session118-1,"Siirt, Batman, Bingöl, Bitlis, Diyarbakır, Hakkâri, Şırnak, Tunceli, Van, olağanüstü hal, kanun teklifi, Meclis soruşturması, Abdülatif Şener, Maliye Bakanı, yerel yönetim",Hasan Gülay,2,
term20-year2-session118-2,"hesap, defter, inceleme, Maliye Bakanı, soru önergesi, parlamenter soru, mali denetim, finansal şeffaflık, kamu yönetimi, hesap verebilirlik",Kemal Albayrak,2,
term20-year2-session118-3,"soruşturma, önergesi, Meclis, reddedildi, kanun tasarı, teklif, görüşme, 9 Temmuz 1997, Kamer Genç, birleşim",Mehmet Aykaç,2,
term20-year2-session011-1,"Ankara, Milletvekili, Yılmaz Ateş, Teblik, Gündem, CHP, Alkış, 5 dakika, Politika (konuşmanın içeriğine dayanarak çıkarılan anahtar kelimeler) 

**Not:**  ""Meclis",Yılmaz Ateş,2,
term20-year2-session011-2,"Yurtiçi, CHP, Alkış, Meclis konuşması, 5 dakika, Ankara, Yılmaz Ateş, Siyaset, Demokrasi, Vatandaş",Yusuf Selahattin Beyribey,2,
term20-year2-session011-3,"Yılmaz Ateş, CHP, Ankara, Meclis, Konuşma, Alkış, 5 dakika, Politik, Temsilci, Vatandaş",Erdoğan Toprak,2,
term20-year3-session025-1,"Hayri Doğan, Antalya, Meclis, Anayasa Değişikliği, Referandum, Vatandaş, Demokrasi, Gelecek, Karar, Değişim",Hayri Doğan,3,
term20-year3-session025-2,"Mustafa Köylü, Isparta, Muafiyet, Uygulama, Parlamento, Alkış, Konuşma, Milletvekili, Siyaset, Önerge",Mustafa Köylü,3,
term20-year3-session025-3,"Bekir Yurdagül, Kocaeli, CHP, alkış, Meclis, konuşma, politika, temsilci, demokratik süreç, vatandaş",Bekir Yurdagül,3,
term20-year3-session022-1,"Meclis araştırması, tedbir, belirleme, önergesi, açma, amaç, olay, yer, kişi, politika (konu olarak değil, süreçte rol oynayan bir kavram olarak dahil edilmiştir). 


Virgülle",Gemici,3,
term20-year3-session022-2,"Kadın, Statü, Ayrımcılık, Sözleşme, Meclis Araştırması, Oya Araslı, İçel, Milletvekili, Tedbir, Önleme",Ayhan Fırat,3,
term20-year3-session022-3,"Van, Ahmet Yılbaş, Meclis, Öcalan, Barış, Diyalog, Halk, Güven, Çözüm, Siyaset, Demokratik",Ahmet Çelik,3,
term20-year3-session022-4,"kadın statüsü, ayrımcılık, sözleşme, yangın, itfaiye, zarar, Meclis araştırması, önergesi, milletvekili, komisyon",Gemici,3,
term20-year3-session012-1,"Fevzi Aytekin, Tekirdağ, DSP, alkışlar, konuşma, 5 dakika, politika (konuşmanın içeriğine dayanarak çıkarılan), demokrasi, temsil, katılım. 

(Not: ""Meclis",Fevzi Aytek,3,
term20-year3-session012-2,"memnuniyet, mutluluk, ortam, yaratma, mikrofon, otomatik cihaz, kapatma, Meclis, vatandaş, diyalog",Mehmet Altan Karapaoğlu,3,
term20-year3-session012-3,"hayvancılık, aileler, yerlerinden olma, mutluluk, ortam, politika (konuşmada doğrudan kullanılmasa da bağlamdan çıkarılabilir), tarım, refah, güvenlik, destek, gelişme",Halil C,3,
term20-year3-session015-1,"Ahmet Küçük, Çanakkale, Meclis, Çatışma, Barış, Diyalog, Toplum, Gelecek, Değerler, Umut",Ahmet Küçük,3,
term20-year3-session015-2,"sevinç, saygı, alkış, konuşma, selamlama, Meclis, temsilci, vatandaş, fikir, diyalog",Sema Pişkünsüt,3,
term20-year3-session015-3,"YÖK, tartışma, olgunlaştırma, Meclis (ima ediliyorsa), eğitim politikası, üniversite, yapılandırma, karar alma, katılım, gürültü.",Tevhit Karakaya,3,
term20-year3-session018-1,"Van, Mahmut Yılbas, konuşma, TBMM, milletvekili, demokrasi, katılım, ifade özgürlüğü, soru, yanıt",Mahmut Yılb,3,
term20-year3-session018-2,"çocuklar, eğitim, kesintiler, mikrofon, otomasyon, cihaz, Meclis, konuşma, politikacılar, duyuru",Naci Terzi,3,
term20-year3-session018-3,"öğretmenlik, iyileştirme, burs, kredi, yurt, öğretmen adayları, öğretmenlik üniversitesi, öğretmen personel kanunu, destek, gelecek",Enis Sült,3,
term20-year3-session018-4,"Van, Erzincan, Tekirdağ, Öğretmenler Günü, Milli Eğitim Bakanı, Hikmet Uluğbay, Mahmut Yılbas, Naci Terzi, Enis Sülün, Cevap",Uluğbay,3,
term20-year3-session020-1,"demokrasi, katılım, temsil, vatandaş, özgürlük, adalet, gelişme, gelecek, eğitim, sağlık",Mehmet Emin Aydınbaş,3,
term20-year3-session020-2,"ayçiçeği, tarım, bakanlık, üretim, ithal, izin, özür, eleştiri, politika, ret",Sema Pişkinsüt,3,
term20-year3-session020-3,"Bu konuşmadan çıkarılan 10 anahtar kelime şunlardır:

Tarım, Kredi Kooperatifi, Yönetim, Bakan, Meclis, Araştırma Önergesi, Refah Partisi, Peygamber, Vahiy, Soruşturma Ön",Halit Dumankaya,3,
term20-year3-session007-1,"Mahmut Işık, CHP, Sivas, Meclis, Konuşma, Alkış, Süre, Politikacı, Vatandaş, Demokrasi",Mahmut Işık,3,
term20-year3-session007-2,"Kemalettin Göktaş, Trabzon, Meclis, Konuşma, Alkış, Süre, RP (Siyasi Parti), 5 Dakika, Politikacı, Vatandaş",Kemalettin Göktaş,3,
term20-year3-session007-3,"Sivas, CHP, Meclis, Konuşma, Alkış, Süre, Politika (konuşmanın içeriğine dayanarak çıkarılan), Reform, Demokrasi, Vatandaş",Muzaffer Arkam,3,
term20-year3-session006-1,"memur, emekli, maaş, düzenleme, durum, alkış, sıralar, Sayın, Altay, Ağrı.",Mehmet Sıddık Altay,3,
term20-year3-session006-2,"Agrı, Mehmet Siddik Altay, parlamenter, konuşma, alkış, temsilci, bölge, vatandaş, katılım, ifade",Mikail Korkmaz,3,
term20-year3-session021-1,"Elazığ, Ahmet Cemil Tunç, milletvekili, konuşma, demokrasi, katılım, toplum, gelecek, umut, değişim, sorumluluk.",Ahmet Cemil Tunç,3,
term20-year3-session021-2,"Hasan Gülay, Manisa, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler yerine, konuş",Hasan Gülay,3,
term20-year3-session021-3,"Elazığ, Ahmet Cemil Tunç, milletvekili, konuşma, demokrasi, katılım, toplum, gelecek, umut, değişim, sorumluluk.",Ahmet Feyzi İnceöz,3,
term20-year3-session016-1,"Hüsnü Bozkurt, Konya, TBMM, Anayasa, Demokrasi, Reform, Eğitim, Gelecek, Vatandaş, Değişim",Hüseyin Arı,3,
term20-year3-session016-2,"Hüsnü Arı, Konya, TBMM, konuşma, alkış, 5 dakika, politika, meclis, temsilci, vatandaş",Saffet Kaya,3,
term20-year3-session016-3,"İÇİŞLERİ BAKANI, Murat Başeşioğlu, Kastamonu, Gündemdışı Konuşma, Meclis, Konu, Olay, Parlamento, Kişi",Mustafa Kemal Âteş,3,
term20-year3-session009-1,"Ali Rıza Bodur, İzmir, Meclis, yasa, demokrasi, katılım, toplum, gelecek, değişim, umut. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler yerine, konuşmanın içeriğine daha spesifik",Ali Rıza Bodur,3,
term20-year3-session009-2,"hükümet, reform, ekonomi, sosyal adalet, gençlik, eğitim, sağlık, çevre, demokrasi, vatandaş",M. Sedat Aloğlu,3,
term20-year3-session009-3,"vergi, kanun, uygulama, yönetim, denetim, vatandaş, hak, sorumluluk, adalet, açıklık",Müjdat Koç,3,
term20-year4-session007-1,"Elazığ, Ahmet Cemil Tunç, milletvekili, konuşma, demokrasi, katılım, toplum, gelecek, umut, değişim, sorumluluk.",Ahmet Cemil Tunç,4,
term20-year4-session007-2,"Hakan Tartan, İzmir, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel terimler yerine",Hakan Tartan,4,
term20-year4-session007-3,"fe, toplumsal olay, yaklaşım becerisi, mikrofon, otomatik cihaz, kapatma",Fethullah Erbaş,4,
term20-year4-session006-1,"İstanbul, Mustafa Baş, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Temsil, Gelecek. 

(Not: Konuşmanın içeriğine bağlı olarak bu anahtar kelimeler değişebilir ve daha spesifik hale getir",Mustafa Baş,4,
term20-year4-session006-2,"ayı, bırakın, Mustafa Baş, konuşma, bitirme, parlamenter, demokrasi, ifade özgürlüğü, sorumluluk, katılım",Aydın Tümen,4,
term20-year4-session006-3,"Avrasya Maratonu, CAFER GÜNEŞ, YÜCEL SEÇKİNER, organizasyon bozukluğu, halk koşusu, gösteriye dönüşüm, Gençlik ve Spor Genel Müdürlüğü, Hazırlık Düzenleme Kurulu",İsmail Özg,4,
term20-year4-session004-1,"Esat Kiratlıoğlu, Nevşehir, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek. 

(Not: ""TBMM"" ve ""Parlamento"" gibi genel ter",A. Esat Krattıoğlu,4,
term20-year4-session004-2,"Kahramanmaraş, Hasan Dikici, Afşin-Elbistan Termik Santrali, çevre, sağlık, Meclis araştırması, Meclis Soruşturması Komisyonu, siyasi parti, adaylar, seçimler.",Mehmet Bedri İncetahe,4,
term20-year4-session004-3,"Kahramanmaraş, Hasan Dikici, Afşin-Elbistan Termik Santrali, çevre, sağlık, Meclis araştırması, Meclis Soruşturması Komisyonu, siyasi parti, adaylar, seçimler.",Mehmet Halit Dağlı,4,
term20-year4-session002-1,"Adıyaman, CHP, Celal Topkan, Meclis, Hükümet, Politika (implicite), Reform, Demokrasi, Vatandaş, Gelecek",Celal Topkan,4,
term20-year4-session002-2,"Kastamonu, Haluk Yıldız, milletvekili, demokrasi, katılım, ifade özgürlüğü, soru, cevap, kamuoyu, gelecek",Haluk Yıldız,4,
term20-year4-session002-3,"Adıyaman, CHP, Milletvekili, Celal Topkan, Alkış, Politika (implicite), Demokrasi, Temsil, Halk, Konuşma",Mikail Korkmaz,4,
term20-year4-session009-1,"halil cin, İçel, milletvekili, demokrasi, katılım, ifade özgürlüğü, tartışma, karar alma, toplum, gelecek",Halil C,4,
term20-year4-session009-2,"İ. ERTAN YÜLEK, Adana, Meclis, Anayasa, Demokrasi, Vatandaş, Haklar, Özgürlük, Sorumluluk, Gelecek, Katılım",İ. Ertan Yülek,4,
term20-year4-session009-3,"halil cin, İçel, milletvekili, demokrasi, katılım, ifade özgürlüğü, tartışma, karar alma, toplum, gelecek",Hasan Gülay,4,
term21-year1-session040-1,"Ardahan, Milletvekili, Saffet Kaya, Eğitim, Gelecek, Gençlik, Yatırım, Kalkınma, Sosyal Adalet, Halkın İhtiyaçları",Saffet Kaya,1,
term21-year1-session040-2,"Sınır ticareti, Ardahan, Devlet Bakanı Tunca Toska, SAFFET KAYA, Meclis, gündem, cevap, politika, ticaret, bölge, vatandaş",Hasan Gullay,1,
term21-year1-session040-3,"Saffet Kaya, Ardahan, Cevap, Ası ve Devlet Bakanı Tunca Toska, Tarım, Gıda, Tarımsal Yatırımlar, Kırsal Kalkınma, Güvenlik, Sağlık",Aslan Polat,1,
term21-year1-session057-1,"Saffet Arikan Bedük, Ankara, Meclis, tartışma, ekonomi, reform, eğitim, sağlık, adalet, gelecek. 

(Not: Konuşmanın içeriğine göre anahtar kelimeleri belirledim.  TBMM",Saffet Arıkan Bedük,1,
term21-year1-session057-2,"Kahramanmaraş, Mehmet Kaya, milletvekili, demokrasi, katılım, ifade özgürlüğü, vatandaş, diyalog, çözüm, gelecek, umut.",Mehmet Kaya,1,
term21-year1-session057-3,"osman pepe, Kocaeli, Meclis, siyasi parti, ekonomi, kalkınma, yatırım, altyapı, eğitim, sağlık",Osman Pepe,1,
term21-year1-session005-1,"ERTUĞRUL YALÇINBAYIR, Bursa, Meclis, Anayasa, Demokrasi, Vatandaş, Özgürlük, Hak, Sorumluluk, Gelecek.",Ertuğrul Yalçınbayır,1,
